source_dataset,node,source_workflow,process,runtime_s,peak_mem,energy_j,rchar,cpus,concurrent_task_count,cores,ram,cpu_benchmark,io_read,io_write
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,231500.0,2631849984.0,34974.48925,22094724857.0,12.0,10.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,192000.0,2529792000.0,26999.6253,19507364756.0,12.0,8.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,232000.0,2625605632.0,30555.3267,22623566218.0,12.0,4.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,228500.0,2668834816.0,32900.06305,22623580130.5,12.0,8.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,169500.0,2405359616.0,22965.64355,17385196782.5,12.0,7.5,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,177000.0,2408599552.0,26952.4083,17385205050.0,12.0,4.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,159000.0,2365083648.0,17769.9726,16932210409.0,12.0,2.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,170000.0,2366021632.0,24755.8336,16932239188.0,12.0,7.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,170000.0,2412683264.0,24617.6412,16932238922.0,12.0,6.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,141000.0,2390880256.0,18797.6064,14499128176.0,12.0,7.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,142500.0,2406371328.0,20382.91415,14499142455.5,12.0,3.5,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,166000.0,2396008448.0,21870.70175,16151246496.0,12.0,3.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,157000.0,2370990080.0,21059.3817,16151217623.0,12.0,4.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,146000.0,2402578432.0,20689.0682,14615179975.0,12.0,5.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,148000.0,2442047488.0,19011.6877,14615151253.0,12.0,2.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,150000.0,2401353728.0,22811.288,14615180029.0,12.0,4.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,159000.0,2420568064.0,20896.6498,16576849648.0,12.0,6.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,156000.0,2411376640.0,19534.3462,16576849436.0,12.0,9.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,158000.0,2449727488.0,20905.7346,16576849470.0,12.0,12.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,154000.0,2408648704.0,21613.6493,15664853643.0,12.0,4.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,152500.0,2394255360.0,18148.32095,15664867697.0,12.0,7.5,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,182000.0,2553741312.0,23244.9451,19048809159.0,12.0,9.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,187000.0,2578063360.0,24822.898,19048808684.0,12.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,195000.0,2446897152.0,29279.2687,19048804626.0,12.0,4.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,168000.0,2405728256.0,23681.6749,17040665253.0,12.0,4.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,168500.0,2436816896.0,23707.2579,17040636384.0,12.0,9.5,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,181000.0,2388344832.0,26767.5695,17650348569.0,12.0,7.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,167000.0,2427609088.0,20883.0015,17650340200.0,12.0,8.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,176000.0,2383761408.0,26566.5052,17650340177.0,12.0,4.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,135000.0,2440744960.0,16401.5412,13795137095.0,12.0,5.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,133000.0,2449002496.0,17903.8329,13795122582.0,12.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,214000.0,2542780416.0,30817.9175,21298707784.0,12.0,13.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,199000.0,2581950464.0,22669.7341,21298707796.0,12.0,6.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,210000.0,2560176128.0,29932.1315,21298707575.0,12.0,5.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,211000.0,2583126016.0,29425.8547,21459192784.0,12.0,3.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,219000.0,2577149952.0,28888.3541,21459163816.0,12.0,5.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,208000.0,2582945792.0,27939.3462,21459192568.0,12.0,8.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,216500.0,2523324416.0,25964.327449999997,22491835646.5,12.0,4.5,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,211000.0,2533523456.0,27388.7466,22491864123.0,12.0,8.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,220000.0,2595844096.0,33531.5322,21774868265.0,12.0,7.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,217000.0,2579087360.0,32168.513,21553447274.0,12.0,4.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,215000.0,2613452800.0,27409.5137,21553447199.0,12.0,6.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,218000.0,2622730240.0,32749.089,21553447089.0,12.0,3.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,206000.0,2531254272.0,30578.8405,20225483782.0,12.0,6.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,203000.0,2448646144.0,26672.1967,20225483521.0,12.0,2.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,205000.0,2415636480.0,30843.8927,20225512048.0,12.0,4.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,233000.0,2627616768.0,34608.1377,22858748710.0,12.0,7.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,220000.0,2579382272.0,26856.6114,22858748652.0,12.0,6.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,229000.0,2709549056.0,34420.3788,22858719616.0,12.0,3.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,214000.0,2551001088.0,27071.75735,21448854071.5,12.0,6.5,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,218000.0,2570366976.0,32867.2826,21448853894.0,12.0,2.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,206000.0,2575708160.0,28982.9828,21129821037.0,12.0,5.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,198000.0,2566995968.0,22632.5384,21129821013.0,12.0,4.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,216000.0,2494431232.0,31663.4604,21129849489.0,12.0,5.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,197000.0,2395578368.0,26030.9635,19399838355.0,12.0,2.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,193000.0,2398715904.0,28435.6732,19399837883.0,12.0,2.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,195000.0,2367553536.0,29050.7717,19399866591.0,12.0,4.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,208000.0,2573316096.0,28811.7509,21154470063.0,12.0,8.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,201500.0,2547195904.0,27238.98715,21154484535.0,12.0,6.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,227000.0,2650759168.0,33469.6776,22384406598.0,12.0,5.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,219000.0,2640121856.0,31410.5706,21597702671.0,12.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,211000.0,2599737344.0,29956.311950000003,21597702796.0,12.0,6.5,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,258000.0,2751324160.0,34198.2635,25559448876.0,12.0,6.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,258000.0,2729844736.0,37678.3758,25559477628.0,12.0,4.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,260000.0,2735386624.0,39390.4178,25559477643.0,12.0,7.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,231000.0,2706452480.0,33423.0551,22948971610.0,12.0,8.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,227000.0,2694760448.0,33511.72825,22948971587.5,12.0,4.5,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,227500.0,2738339840.0,33056.42295,22388345536.5,12.0,10.5,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,211000.0,2626523136.0,27626.5552,22388345339.0,12.0,5.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,270000.0,2732924928.0,39865.7245,26429729624.0,12.0,6.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,253000.0,2730049536.0,32914.8489,26429757817.0,12.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,262000.0,2733309952.0,37612.3339,26429729396.0,12.0,7.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,264000.0,2729998336.0,36281.260800000004,27032914879.5,12.0,8.5,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,275000.0,2725031936.0,41469.1734,27032915140.0,12.0,6.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,210000.0,2502701056.0,27063.295,20870455769.0,12.0,6.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,202000.0,2561822720.0,27279.066,20870484259.0,12.0,3.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,214000.0,2508451840.0,32161.1173,20870455587.0,12.0,7.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,176000.0,2460839936.0,23679.0154,17744333697.0,12.0,5.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,179000.0,2447040512.0,22292.9103,17744362301.0,12.0,2.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,170000.0,2451976192.0,21969.5569,17744325566.0,12.0,10.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,218000.0,2612183040.0,25889.2087,22118870566.0,12.0,5.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,221000.0,2630848512.0,30163.6941,22118898802.0,12.0,5.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,225000.0,2658435072.0,33613.9703,22118870175.0,12.0,6.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,202000.0,2460512256.0,29139.1319,19753063322.0,12.0,5.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,201000.0,2452623360.0,26399.326,19753063263.0,12.0,1.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,204000.0,2500485120.0,30240.887,19753063140.0,12.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,216000.0,2594713600.0,31917.9605,21018611715.0,12.0,5.5,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,203000.0,2581184512.0,23733.6133,21018597357.0,12.0,3.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,238000.0,2748375040.0,33345.792,23983449310.0,12.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,242500.0,2737815552.0,35061.75255,23983463800.5,12.0,9.5,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,199000.0,2560258048.0,25366.7491,21018438081.0,12.0,7.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,206000.0,2553769984.0,28374.4086,21018466310.0,12.0,5.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,204000.0,2570338304.0,26838.2865,21018466339.0,12.0,9.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,230500.0,2689222656.0,32949.7155,23074070252.5,12.0,8.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,222000.0,2600636416.0,25759.0136,23074055624.0,12.0,3.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,209000.0,2494537728.0,31239.1837,20253375588.0,12.0,7.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,197000.0,2601377792.0,23211.7079,20253404202.0,12.0,5.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,211000.0,2504474624.0,31192.1714,20253375364.0,12.0,7.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,206000.0,2612420608.0,26745.5465,21390126588.0,12.0,8.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,214000.0,2624120832.0,30734.59075,21390126729.0,12.0,4.5,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,244000.0,2709938176.0,36311.4312,24076845375.0,12.0,5.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,244000.0,2530942976.0,30538.0447,24076845595.0,12.0,6.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,248000.0,2711187456.0,36763.9918,24076845422.0,12.0,6.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,249000.0,2697474048.0,36761.4846,24195355944.0,12.0,6.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,240000.0,2638200832.0,33251.09385,24195355879.5,12.0,5.5,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,275000.0,2706329600.0,40964.9312,26670681595.0,12.0,7.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,268000.0,2700046336.0,39208.0794,26670680858.0,12.0,8.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,254000.0,2654838784.0,33719.7572,26670681116.0,12.0,6.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,203000.0,2395058176.0,30010.5812,19763867466.0,12.0,11.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c45,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,189500.0,2555883520.0,25181.2989,19763867615.0,12.0,5.0,32.0,256.0,1066.66,420.0,499.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,253000.0,2716051456.0,36472.7425,25175254757.5,12.0,7.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c42,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,240000.0,2622320640.0,28534.1062,25175225921.0,12.0,5.0,32.0,256.0,1049.8,1380.0,972.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,266500.0,2722066432.0,39470.2426,26010552298.0,12.0,5.5,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,263000.0,2732650496.0,38891.6799,26010580773.0,12.0,5.0,32.0,256.0,1070.4,421.0,492.0
augur_hu,hu-c40,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,232000.0,2629378048.0,34423.479600000006,22345908328.5,12.0,8.0,32.0,256.0,1056.95,1362.0,952.0
augur_hu,hu-c44,chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,220000.0,2538987520.0,30198.3486,22345893674.0,12.0,4.0,32.0,256.0,1070.4,421.0,492.0
