AMDPROFILER POWER PROFILE REPORT

AMDuProfCLI.exe Version 5.3.521.0,

PROFILE DETAILS
CPU Details:,Family(0x19) Model(0x44)
Sampling Interval:,1000 milli-seconds
Profile Start Time:,Sep-02-2026_01-57-22,
Profile Duration:,4000 seconds

PROFILED COUNTERS
COUNTER ID,NAME,CATEGORY,UNIT,DESCRIPTION
36.,socket0-package-power,Power,W,Socket0-Average Package Power reported in Watts.
38.,core0-power,Power,W,Core0-Average Power reported in Watts.
40.,core1-power,Power,W,Core1-Average Power reported in Watts.
42.,core2-power,Power,W,Core2-Average Power reported in Watts.
44.,core3-power,Power,W,Core3-Average Power reported in Watts.
46.,core4-power,Power,W,Core4-Average Power reported in Watts.
48.,core5-power,Power,W,Core5-Average Power reported in Watts.

PROFILE RECORDS
RecordId,Timestamp,socket0-package-power,core0-power,core1-power,core2-power,core3-power,core4-power,core5-power
1466,2:21:55:707,   21.34,    1.29,    4.51,    1.06,    4.58,    6.64,    1.26
1467,2:21:56:708,   21.91,    1.42,    3.75,    1.04,    4.36,    2.73,    1.04
1468,2:21:57:718,   12.66,    0.88,    1.38,    0.64,    4.26,    3.79,    0.81
1469,2:21:58:725,   23.34,    2.93,    3.45,    2.35,    2.91,    1.91,    2.59
1470,2:21:59:731,   22.20,    1.47,    3.81,    1.19,    3.80,    3.54,    1.31
1471,2:22:0:736,   16.38,    1.51,    1.65,    1.19,    4.38,    3.90,    1.41
1472,2:22:1:746,   19.69,    2.23,    2.78,    1.76,    3.30,    3.24,    2.01
1473,2:22:2:753,   23.32,    1.51,    2.38,    1.18,    3.34,    2.91,    1.42
1474,2:22:3:760,   23.71,    1.34,    4.37,    1.12,    4.44,    6.21,    1.28
1475,2:22:4:768,   23.79,    1.36,    4.23,    1.05,    4.61,    4.66,    1.25
1476,2:22:5:775,   23.48,    1.05,    7.61,    0.77,    4.60,    4.73,    1.19
1477,2:22:6:776,   25.52,    1.76,    6.37,    1.59,    4.76,    1.37,    1.65
1478,2:22:7:785,   21.38,    1.77,    6.39,    1.67,    4.59,    3.25,    1.70
1479,2:22:8:793,    4.73,    0.36,    1.68,    0.16,    1.91,    2.30,    0.15
1480,2:22:9:794,   20.54,    2.42,    3.15,    1.88,    0.33,    0.43,    2.02
1481,2:22:10:799,   23.04,    1.15,    4.22,    1.02,    2.82,    3.38,    1.08
1482,2:22:11:801,   16.73,    1.02,    3.63,    0.76,    4.70,    4.69,    0.90
1483,2:22:12:810,   19.19,    2.37,    2.58,    1.80,    3.58,    1.92,    1.99
1484,2:22:13:813,   21.35,    1.48,    2.96,    1.28,    3.20,    2.47,    1.45
1485,2:22:14:817,   22.15,    1.28,    3.36,    0.91,    4.10,    4.88,    1.15
1486,2:22:15:822,   12.32,    1.30,    1.46,    1.05,    4.35,    5.04,    1.12
1487,2:22:16:827,   24.29,    2.61,    4.34,    2.23,    2.48,    1.43,    2.51
1488,2:22:17:837,   22.86,    1.14,    2.69,    0.81,    3.74,    3.91,    1.04
1489,2:22:18:840,   23.70,    1.30,    7.39,    0.89,    4.53,    6.20,    1.09
1490,2:22:19:850,   21.25,    1.29,    4.67,    1.13,    4.63,    1.68,    1.32
1491,2:22:20:860,   16.82,    0.39,    5.77,    0.15,    2.47,    4.62,    0.23
1492,2:22:21:861,   16.48,    0.61,    6.16,    0.32,    0.57,    2.97,    0.38
1493,2:22:22:869,    3.58,    0.49,    0.69,    0.17,    0.32,    1.86,    0.18
1494,2:22:23:876,   23.71,    2.48,    3.64,    2.10,    0.42,    0.85,    2.20
1495,2:22:24:881,   22.41,    0.99,    4.08,    0.65,    3.35,    3.86,    0.80
1496,2:22:25:884,   23.33,    1.27,    4.15,    0.98,    4.49,    4.72,    1.07
1497,2:22:26:891,   24.02,    1.70,    4.34,    1.42,    4.50,    4.86,    1.62
1498,2:22:27:900,   15.14,    0.34,    0.50,    0.19,    3.30,    5.25,    0.25
1499,2:22:28:905,   18.57,    1.19,    6.50,    0.74,    0.54,    7.42,    0.86
1500,2:22:29:915,    4.15,    0.52,    0.68,    0.21,    0.72,    2.01,    0.24
1501,2:22:30:918,   23.36,    2.43,    4.55,    1.89,    0.43,    0.59,    2.13
1502,2:22:31:921,   23.02,    1.18,    7.30,    1.14,    3.74,    3.29,    1.11
1503,2:22:32:926,   13.35,    0.77,    1.56,    0.35,    4.48,    1.53,    0.66
1504,2:22:33:929,   22.47,    2.82,    3.45,    2.08,    3.32,    2.77,    2.37
1505,2:22:34:936,   22.96,    2.59,    3.47,    1.91,    3.64,    3.35,    2.28
1506,2:22:35:937,   22.72,    2.62,    3.70,    1.90,    3.93,    4.12,    2.06
1507,2:22:36:942,   23.97,    2.14,    3.07,    1.93,    3.75,    3.19,    2.15
1508,2:22:37:947,   21.24,    1.09,    1.41,    0.62,    4.28,    4.97,    0.75
1509,2:22:38:948,   20.58,    1.12,    1.62,    0.90,    4.28,    6.36,    1.15
1510,2:22:39:952,   21.45,    1.16,    4.54,    0.64,    4.28,    5.80,    0.83
1511,2:22:40:958,   19.78,    0.80,    2.02,    0.75,    4.32,    3.03,    0.89
1512,2:22:41:963,   21.42,    1.10,    1.52,    0.74,    4.23,    4.94,    0.94
1513,2:22:42:964,   22.76,    2.02,    2.89,    1.45,    4.38,    6.17,    1.56
1514,2:22:43:967,   17.74,    0.92,    1.42,    1.05,    4.29,    4.29,    1.07
1515,2:22:44:969,   17.98,    1.05,    1.56,    0.73,    1.27,    7.01,    0.91
1516,2:22:45:972,   17.03,    0.55,    0.98,    0.31,    0.79,    6.23,    0.44
1517,2:22:46:973,   15.73,    0.49,    1.57,    0.26,    1.47,    6.55,    0.32
1518,2:22:47:978,   15.23,    0.32,    5.57,    0.06,    0.29,    5.56,    0.12
1519,2:22:48:978,   13.39,    0.15,    6.03,    0.04,    1.51,    0.95,    0.06
1520,2:22:49:988,    5.77,    0.38,    2.18,    0.10,    0.16,    0.29,    0.14
1521,2:22:50:993,   17.75,    2.20,    3.03,    1.50,    0.38,    0.50,    1.66
1522,2:22:51:994,   15.85,    1.58,    2.27,    1.18,    2.64,    2.92,    1.60
1523,2:22:52:993,   23.49,    2.82,    3.60,    1.94,    3.20,    2.12,    2.37
1524,2:22:53:994,   13.04,    1.14,    1.43,    0.82,    3.45,    3.63,    1.29
1525,2:22:54:999,   11.79,    1.12,    1.29,    0.72,    2.80,    1.42,    0.82
1526,2:22:56:003,   18.24,    2.80,    3.29,    2.18,    2.60,    1.29,    2.44
1527,2:22:57:008,   18.80,    2.76,    3.18,    2.02,    2.65,    3.11,    2.08
1528,2:22:58:015,   27.31,    4.61,    4.66,    3.24,    2.33,    2.91,    3.45
1529,2:22:59:016,   30.14,    5.42,    5.27,    3.93,    3.74,    4.52,    4.29
1530,2:23:0:019,   26.12,    4.47,    4.52,    3.32,    4.25,    5.25,    3.71
1531,2:23:1:028,   29.27,    4.75,    5.22,    3.77,    3.67,    4.63,    4.16
1532,2:23:2:027,   31.61,    5.00,    5.53,    4.26,    4.21,    5.24,    4.61
1533,2:23:3:036,   26.61,    4.17,    4.66,    3.28,    4.66,    5.45,    3.65
1534,2:23:4:042,   22.55,    3.39,    4.01,    2.92,    3.72,    4.63,    3.20
1535,2:23:5:048,   23.47,    3.91,    3.76,    2.62,    3.35,    3.91,    2.95
1536,2:23:6:051,   29.82,    5.19,    5.21,    3.90,    3.20,    3.74,    4.21
1537,2:23:7:055,   29.82,    5.20,    5.22,    3.91,    4.25,    5.20,    4.28
1538,2:23:8:059,   25.24,    3.77,    4.80,    3.04,    4.32,    5.23,    3.45
1539,2:23:9:060,   27.28,    3.87,    5.73,    3.02,    3.15,    4.59,    3.56
1540,2:23:10:068,   24.25,    2.90,    5.46,    2.23,    1.68,    5.68,    2.65
1541,2:23:11:073,   21.71,    2.33,    5.16,    1.69,    1.09,    5.51,    2.07
1542,2:23:12:082,   22.64,    2.41,    5.31,    1.81,    0.66,    5.14,    2.28
1543,2:23:13:087,   21.94,    1.66,    5.20,    1.02,    0.83,    5.48,    1.45
1544,2:23:14:092,   26.53,    3.16,    4.01,    2.25,    3.12,    4.90,    2.63
1545,2:23:15:101,   23.01,    2.35,    3.84,    1.57,    4.23,    4.77,    1.87
1546,2:23:16:104,   19.62,    1.53,    2.95,    0.66,    4.02,    3.72,    0.78
1547,2:23:17:107,   15.45,    1.40,    2.59,    0.90,    4.20,    3.30,    1.10
1548,2:23:18:107,   18.62,    2.73,    2.70,    1.71,    3.31,    2.07,    1.94
1549,2:23:19:112,   31.40,    5.46,    5.55,    4.20,    2.57,    2.76,    4.64
1550,2:23:20:120,   17.80,    2.91,    3.29,    2.28,    4.57,    5.54,    2.53
1551,2:23:21:124,   24.77,    3.77,    4.03,    2.83,    2.65,    3.26,    3.22
1552,2:23:22:126,   30.77,    4.94,    5.22,    4.01,    3.27,    4.20,    4.39
1553,2:23:23:129,   19.73,    3.18,    3.47,    2.39,    4.35,    5.31,    2.63
1554,2:23:24:131,   31.00,    5.39,    5.21,    3.91,    2.78,    3.32,    4.37
1555,2:23:25:131,   30.94,    5.39,    5.45,    4.09,    4.31,    5.26,    4.52
1556,2:23:26:136,   32.52,    5.56,    5.67,    4.42,    4.48,    5.43,    4.81
1557,2:23:27:140,   29.43,    4.44,    5.02,    3.55,    4.81,    5.73,    3.98
1558,2:23:28:142,   26.86,    3.74,    5.71,    2.98,    3.83,    4.96,    3.49
1559,2:23:29:151,   23.36,    2.69,    5.38,    2.07,    1.71,    5.62,    2.49
1560,2:23:30:159,   21.71,    2.19,    5.04,    1.49,    0.97,    5.31,    1.99
1561,2:23:31:162,   21.84,    2.25,    5.16,    1.60,    0.69,    5.28,    2.10
1562,2:23:32:168,   22.19,    2.07,    5.24,    1.26,    0.73,    5.34,    1.71
1563,2:23:33:172,   24.48,    2.41,    4.21,    1.89,    1.09,    4.99,    2.36
1564,2:23:34:173,   21.05,    1.66,    3.69,    1.22,    4.25,    4.20,    1.40
1565,2:23:35:182,   25.36,    2.17,    5.32,    1.33,    4.01,    3.34,    1.50
1566,2:23:36:191,   23.65,    4.05,    7.57,    0.32,    4.54,    4.13,    0.43
1567,2:23:37:193,   22.54,    3.08,    7.70,    0.22,    0.35,    4.22,    0.42
1568,2:23:38:197,   21.65,    3.02,    6.71,    0.41,    0.29,    4.34,    0.83
1569,2:23:39:197,   22.82,    3.69,    7.70,    0.29,    0.44,    4.09,    0.49
1570,2:23:40:198,   22.72,    3.24,    7.23,    0.27,    0.30,    3.71,    0.87
1571,2:23:41:204,   21.81,    3.32,    3.52,    0.22,    0.29,    4.28,    0.59
1572,2:23:42:212,   21.24,    2.47,    3.25,    0.30,    0.19,    7.55,    1.04
1573,2:23:43:217,   23.15,    3.37,    6.00,    0.41,    0.32,    7.74,    0.88
1574,2:23:44:225,   24.35,    3.23,    6.39,    0.69,    0.67,    5.05,    1.20
1575,2:23:45:224,   20.86,    2.68,    6.81,    0.18,    1.87,    4.92,    0.46
1576,2:23:46:225,   21.54,    2.38,    7.95,    0.18,    0.27,    3.55,    0.36
1577,2:23:47:231,   21.98,    3.61,    7.40,    0.17,    0.17,    4.01,    0.46
1578,2:23:48:239,   21.79,    3.21,    7.48,    0.17,    0.21,    3.50,    0.52
1579,2:23:49:241,   22.90,    3.65,    7.79,    0.33,    0.30,    3.70,    0.51
1580,2:23:50:248,   21.56,    3.40,    7.82,    0.09,    0.34,    3.59,    0.19
1581,2:23:51:255,   22.32,    3.82,    7.74,    0.10,    0.13,    3.49,    0.21
1582,2:23:52:255,   22.85,    3.74,    7.93,    0.11,    0.14,    3.81,    0.22
1583,2:23:53:255,   22.10,    3.79,    7.03,    0.44,    0.24,    3.90,    0.56
1584,2:23:54:263,   23.08,    2.42,    8.06,    0.51,    0.41,    3.74,    0.87
1585,2:23:55:262,   22.50,    3.55,    6.87,    0.20,    0.54,    4.28,    0.39
1586,2:23:56:270,   22.32,    4.26,    6.05,    0.13,    0.28,    4.62,    0.26
1587,2:23:57:276,   23.15,    3.35,    7.89,    0.15,    0.16,    5.25,    0.87
1588,2:23:58:280,   23.11,    3.99,    7.25,    0.38,    0.26,    3.79,    0.41
1589,2:23:59:290,   23.24,    3.84,    7.76,    0.30,    0.47,    4.02,    0.50
1590,2:24:0:298,   22.62,    3.05,    7.84,    0.14,    0.32,    3.95,    0.89
1591,2:24:1:303,   21.89,    2.68,    7.56,    0.13,    0.21,    3.86,    1.30
1592,2:24:2:305,   22.52,    3.74,    7.87,    0.12,    0.19,    3.78,    0.27
1593,2:24:3:313,   22.02,    3.35,    5.98,    0.22,    0.14,    3.79,    0.37
1594,2:24:4:318,   23.62,    3.64,    6.77,    0.62,    0.33,    5.21,    0.88
1595,2:24:5:325,   23.38,    4.22,    7.47,    0.20,    0.70,    4.73,    0.45
1596,2:24:6:333,   22.92,    3.95,    5.83,    0.45,    0.25,    4.25,    1.02
1597,2:24:7:342,   23.46,    4.22,    4.35,    0.12,    0.56,    4.48,    0.28
1598,2:24:8:344,   16.60,    1.43,    3.91,    0.09,    0.21,    7.70,    0.18
1599,2:24:9:352,   21.14,    1.94,    3.70,    1.40,    0.20,    4.80,    1.66
1600,2:24:10:357,   27.71,    3.15,    4.99,    1.64,    1.55,    4.01,    2.31
1601,2:24:11:366,   13.60,    1.43,    1.96,    0.96,    4.22,    5.22,    1.21
1602,2:24:12:375,    3.46,    0.85,    0.42,    0.06,    2.64,    2.34,    0.07
1603,2:24:13:376,    8.92,    0.37,    0.91,    0.08,    0.49,    0.50,    0.14
1604,2:24:14:380,    2.63,    0.40,    0.69,    0.08,    2.45,    0.86,    0.07
1605,2:24:15:384,    5.90,    0.28,    0.52,    0.05,    0.13,    0.22,    0.10
1606,2:24:16:387,    2.99,    0.38,    0.63,    0.11,    1.57,    0.56,    0.15
1607,2:24:17:388,    2.47,    0.36,    0.57,    0.09,    0.17,    0.38,    0.06
1608,2:24:18:394,    4.25,    0.30,    0.60,    0.06,    0.15,    0.22,    0.20
1609,2:24:19:394,    2.65,    0.33,    0.45,    0.04,    0.52,    0.48,    0.06
1610,2:24:20:401,    2.26,    0.26,    0.52,    0.07,    0.10,    0.23,    0.07
1611,2:24:21:404,    2.22,    0.35,    0.48,    0.11,    0.10,    0.20,    0.12
1612,2:24:22:405,    7.09,    0.34,    1.62,    0.05,    0.18,    0.22,    0.09
1613,2:24:23:408,   11.16,    0.21,    2.43,    0.05,    0.23,    1.63,    0.11
1614,2:24:24:413,    2.59,    0.38,    0.45,    0.10,    0.76,    3.56,    0.07
1615,2:24:25:419,    9.19,    0.19,    0.98,    0.06,    0.12,    0.36,    0.08
1616,2:24:26:422,    2.70,    0.47,    0.39,    0.07,    2.76,    1.02,    0.09
1617,2:24:27:427,    8.24,    0.70,    1.17,    0.23,    0.29,    0.25,    0.13
1618,2:24:28:436,    3.14,    0.47,    0.78,    0.08,    1.41,    0.96,    0.11
1619,2:24:29:441,    2.29,    0.32,    0.51,    0.10,    0.15,    0.27,    0.07
1620,2:24:30:450,    2.35,    0.28,    0.52,    0.06,    0.15,    0.25,    0.09
1621,2:24:31:453,    2.35,    0.30,    0.51,    0.05,    0.17,    0.24,    0.09
1622,2:24:32:453,    2.39,    0.44,    0.37,    0.07,    0.09,    0.26,    0.08
1623,2:24:33:453,    3.16,    0.47,    0.65,    0.04,    0.12,    0.32,    0.09
1624,2:24:34:458,    2.33,    0.33,    0.37,    0.10,    0.19,    0.41,    0.09
1625,2:24:35:460,    2.14,    0.39,    0.24,    0.09,    0.10,    0.41,    0.07
1626,2:24:36:463,    2.48,    0.27,    0.34,    0.09,    0.16,    0.34,    0.09
1627,2:24:37:465,    2.39,    0.27,    0.11,    0.04,    0.15,    0.30,    0.08
1628,2:24:38:467,    3.14,    0.35,    0.78,    0.07,    0.12,    0.35,    0.09
1629,2:24:39:470,    2.75,    0.34,    0.46,    0.06,    0.16,    0.29,    0.11
1630,2:24:40:474,    2.95,    0.43,    0.49,    0.11,    0.20,    0.40,    0.10
1631,2:24:41:481,    2.07,    0.32,    0.31,    0.08,    0.28,    0.38,    0.07
1632,2:24:42:485,    2.36,    0.32,    0.27,    0.07,    0.17,    0.45,    0.08
1633,2:24:43:492,    3.43,    0.33,    0.29,    0.08,    0.12,    0.33,    0.12
1634,2:24:44:499,    2.22,    0.33,    0.22,    0.07,    0.24,    0.74,    0.08
1635,2:24:45:502,    2.34,    0.31,    0.39,    0.06,    0.14,    0.43,    0.07
1636,2:24:46:505,    2.72,    0.74,    0.35,    0.06,    0.10,    0.30,    0.08
1637,2:24:47:507,    2.35,    0.55,    0.27,    0.07,    0.11,    0.31,    0.09
1638,2:24:48:517,    2.99,    0.73,    0.37,    0.09,    0.14,    0.27,    0.08
1639,2:24:49:520,    2.31,    0.62,    0.23,    0.07,    0.21,    0.54,    0.08
1640,2:24:50:522,    2.26,    0.50,    0.29,    0.07,    0.12,    0.24,    0.06
1641,2:24:51:527,    2.13,    0.60,    0.19,    0.06,    0.17,    0.31,    0.08
1642,2:24:52:529,    2.70,    0.50,    0.26,    0.07,    0.10,    0.23,    0.10
1643,2:24:53:531,    2.86,    0.60,    0.45,    0.07,    0.12,    0.69,    0.10
1644,2:24:54:533,    2.24,    0.54,    0.27,    0.08,    0.17,    0.63,    0.08
1645,2:24:55:537,    2.07,    0.58,    0.17,    0.07,    0.11,    0.21,    0.07
1646,2:24:56:541,    2.01,    0.52,    0.25,    0.06,    0.10,    0.20,    0.08
1647,2:24:57:546,    2.30,    0.54,    0.27,    0.09,    0.14,    0.28,    0.07
1648,2:24:58:548,    7.81,    0.92,    1.28,    0.22,    0.19,    0.20,    0.23
1649,2:24:59:557,    6.48,    1.10,    0.87,    0.12,    0.59,    1.53,    0.26
1650,2:25:0:561,    3.02,    0.60,    0.28,    0.05,    0.16,    0.73,    0.11
